2017-12-31,136.747765
2017-11-30,137.13400154
2017-10-31,137.19752868
2017-09-30,135.76908999999998
2017-08-31,136.56160479
2017-07-31,136.7448782
2017-06-30,136.66995685
2017-05-31,136.23367681
2017-04-30,134.87982998
2017-03-31,132.83935782
2017-02-28,131.12902012
2017-01-31,130.69368441
2016-12-31,131.54484817
2016-11-30,132.89690352
2016-10-31,133.9333777
2016-09-30,134.75518659
2016-08-31,135.45750388
2016-07-31,135.59815767
2016-06-30,134.89156506
2016-05-31,133.3485642
2016-04-30,131.21159055
2016-03-31,129.14998167
2016-02-29,127.96320886
2016-01-31,127.68431336
2015-12-31,128.11561921
2015-11-30,128.79990245
2015-10-31,129.51485520000003
2015-09-30,129.93051174
2015-08-31,130.05594311
2015-07-31,130.07350673
2015-06-30,129.38397776
2015-05-31,128.13339182
2015-04-30,126.70613705
2015-03-31,125.32046838
2015-02-28,124.24918402
2015-01-31,123.7513332
2014-12-31,123.80794952
2014-11-30,124.106808
2014-10-31,124.51659504
2014-09-30,125.04095955
2014-08-31,125.72366134
2014-07-31,126.14071616
2014-06-30,125.72373934
2014-05-31,124.43521801
2014-04-30,122.61187569
2014-03-31,120.78547865
2014-02-28,119.61295501
2014-01-31,119.42226994
2013-12-31,120.0584533
2013-11-30,121.16335737
2013-10-31,122.08384941
2013-09-30,122.61988086
2013-08-31,123.05460576
2013-07-31,123.05954343
2013-06-30,122.23619385
2013-05-31,120.75498619
2013-04-30,119.250522
2013-03-31,117.95480616
2013-02-28,116.90402251
2013-01-31,116.69396635
2012-12-31,117.32482602
2012-11-30,118.35191246
2012-10-31,119.17426123
2012-09-30,119.44053457
2012-08-31,119.37345092
2012-07-31,119.21649485
2012-06-30,118.88694211
2012-05-31,117.86942191
2012-04-30,116.13075263
2012-03-31,114.34336989
2012-02-29,113.35155425
2012-01-31,113.3824498
2011-12-31,114.07563362
2011-11-30,114.7894018
2011-10-31,115.06641144
2011-09-30,115.05539462
2011-08-31,115.20187174
2011-07-31,115.37448432
2011-06-30,115.14789097
2011-05-31,114.61298123
2011-04-30,113.73111024
2011-03-31,112.43479719
2011-02-28,111.29501467
2011-01-31,111.21165306
2010-12-31,112.22107891
2010-11-30,113.43804132
2010-10-31,114.2747077
2010-09-30,114.93625867
2010-08-31,115.54778212
2010-07-31,115.94257862
2010-06-30,116.33114855
2010-05-31,116.38477009999998
2010-04-30,115.51164134
2010-03-31,114.07537195
2010-02-28,112.99803174
2010-01-31,112.88637683
2009-12-31,113.7651691
2009-11-30,115.16748562
2009-10-31,116.41738343
2009-09-30,117.03802892
2009-08-31,117.17289503
2009-07-31,117.19715662
2009-06-30,116.88829546
2009-05-31,115.93232591
2009-04-30,114.4613999
2009-03-31,113.09015253
2009-02-28,112.17114485
2009-01-31,111.93877174
2008-12-31,113.06131976
2008-11-30,115.3827637
2008-10-31,117.68176924
2008-09-30,119.23163901
2008-08-31,119.7951432
2008-07-31,119.58524561
2008-06-30,118.93563483
2008-05-31,117.96967758
2008-04-30,117.02288308
2008-03-31,116.23115476
2008-02-29,115.87729464
2008-01-31,115.84831829
2007-12-31,116.05933145
2007-11-30,116.6812358
2007-10-31,117.54432952
2007-09-30,118.53348347
2007-08-31,119.12479496
2007-07-31,119.06698217
2007-06-30,118.55969604
2007-05-31,117.56234689
2007-04-30,116.0594247
2007-03-31,114.58326045
2007-02-28,113.88573528
2007-01-31,113.82250309
2006-12-31,114.31887768
2006-11-30,115.06085694
2006-10-31,115.60823174
2006-09-30,116.16499287
2006-08-31,116.36215209
2006-07-31,116.11729854
2006-06-30,115.69456801
2006-05-31,115.14475035
2006-04-30,114.27306011
2006-03-31,113.19786573
2006-02-28,112.44266562
2006-01-31,112.27275737
2005-12-31,112.69039935
2005-11-30,113.25735388
2005-10-31,113.66200315
2005-09-30,113.86570721
2005-08-31,113.78886862
2005-07-31,113.53522943
2005-06-30,113.26887384
2005-05-31,112.7141313
2005-04-30,111.55172755
2005-03-31,110.32254337
2005-02-28,109.56830943
2005-01-31,109.28425337
2004-12-31,109.43684592
2004-11-30,109.68171521
2004-10-31,109.69845384
2004-09-30,109.70007143
2004-08-31,109.71127003
2004-07-31,109.23330179
2004-06-30,108.30341708
2004-05-31,107.23827676
2004-04-30,106.06135115
2004-03-31,104.98187695
2004-02-29,104.29951093
2004-01-31,104.18423481
2003-12-31,104.35995798
2003-11-30,104.54877464
2003-10-31,104.72510709
2003-09-30,104.88469621
2003-08-31,105.02482364
2003-07-31,105.01679588
2003-06-30,104.59911855
2003-05-31,103.97312962
2003-04-30,103.42379859
2003-03-31,102.76595627
2003-02-28,102.20644776
2003-01-31,101.96740276
2002-12-31,102.12323581
2002-11-30,102.62323745
2002-10-31,102.93621669
2002-09-30,102.9732967
2002-08-31,102.98052297
2002-07-31,102.83210078
2002-06-30,102.58992832
2002-05-31,102.42595969
2002-04-30,102.05361175
2002-03-31,101.55019274
2002-02-28,101.18724958
2002-01-31,100.96985479
2001-12-31,100.93603579
2001-11-30,101.00715154
2001-10-31,101.18044092
2001-09-30,101.42241085
2001-08-31,101.72585662
2001-07-31,101.92063468
2001-06-30,101.72272032
2001-05-31,101.33979164
2001-04-30,100.90750622
2001-03-31,100.38429914
2001-02-28,99.89981181799999
2001-01-31,99.74736058399999
2000-12-31,100.0
2000-11-30,100.25926687
2000-10-31,100.46169328
2000-09-30,100.71503779
2000-08-31,100.8856005
2000-07-31,100.990795
2000-06-30,100.9538744
2000-05-31,100.56691469
2000-04-30,100.00154235
2000-03-31,99.448929695
2000-02-29,99.02629736600001
2000-01-31,99.01422318899999
1999-12-31,99.316590186
1999-11-30,99.58364486299999
1999-10-31,99.71178496200001
1999-09-30,99.858876404
1999-08-31,100.06878458
1999-07-31,99.96156935299999
1999-06-30,99.49822715799999
1999-05-31,98.866820047
1999-04-30,98.15709736299999
1999-03-31,97.620357515
1999-02-28,97.199318565
1999-01-31,97.11001532700001
1998-12-31,97.503271843
1998-11-30,97.918224544
1998-10-31,97.972962831
1998-09-30,97.905508991
1998-08-31,98.10295065
1998-07-31,98.30137816
1998-06-30,98.230403985
1998-05-31,97.975526434
1998-04-30,97.633088267
1998-03-31,97.21063118100001
1998-02-28,96.69227587
1998-01-31,96.507469573
1997-12-31,96.902610796
1997-11-30,97.31190631700001
1997-10-31,97.417915707
1997-09-30,97.334842735
1997-08-31,97.277027443
1997-07-31,97.205661796
1997-06-30,97.10620219
1997-05-31,97.10780658799999
1997-04-30,96.853206322
1997-03-31,96.10098824100001
1997-02-28,95.60736257
1997-01-31,95.73551784899999
1996-12-31,96.01251965799999
1996-11-30,96.331298277
1996-10-31,96.605611682
1996-09-30,96.784301668
1996-08-31,97.070494092
1996-07-31,97.124923469
1996-06-30,96.80933281600001
1996-05-31,96.481266879
1996-04-30,95.90885826799999
1996-03-31,95.029626736
1996-02-29,94.351229696
1996-01-31,94.09219251799999
1995-12-31,93.985159383
1995-11-30,93.877468498
1995-10-31,93.854341027
1995-09-30,93.842884697
1995-08-31,93.66980435100001
1995-07-31,93.228903535
1995-06-30,92.59921792700001
1995-05-31,92.006445794
1995-04-30,91.49695267700001
1995-03-31,90.87500107
1995-02-28,90.13515351299999
1995-01-31,89.60992105
1994-12-31,89.41517859700001
1994-11-30,89.222496209
1994-10-31,88.90542446399998
1994-09-30,88.580821469
1994-08-31,88.112078432
1994-07-31,87.48333282200001
1994-06-30,86.72191850799999
1994-05-31,85.631818078
1994-04-30,84.283959971
1994-03-31,83.095179516
1994-02-28,82.31107151399999
1994-01-31,81.67949643600001
1993-12-31,81.072418595
1993-11-30,80.473260865
1993-10-31,79.789688322
1993-09-30,79.223749102
1993-08-31,78.870537748
1993-07-31,78.589285036
1993-06-30,78.283618799
1993-05-31,77.53331969199999
1993-04-30,76.518109287
1993-03-31,75.805560499
1993-02-28,75.233045159
1993-01-31,74.899184702
1992-12-31,74.720281373
1992-11-30,74.40815539
1992-10-31,74.082530249
1992-09-30,73.71997133800001
1992-08-31,73.340905192
1992-07-31,72.88887307899999
1992-06-30,72.356096405
1992-05-31,71.871970288
1992-04-30,71.355729743
1992-03-31,70.708944861
1992-02-29,70.034208616
1992-01-31,69.58518642899999
1991-12-31,69.353042622
1991-11-30,69.10640287
1991-10-31,68.767701426
1991-09-30,68.470548823
1991-08-31,68.316093321
1991-07-31,68.191416261
1991-06-30,67.97304080100001
1991-05-31,67.61936922
1991-04-30,67.266673695
1991-03-31,67.116911434
1991-02-28,66.951129096
1991-01-31,66.60064311
1990-12-31,66.348687664
1990-11-30,66.338273481
1990-10-31,66.418848716
1990-09-30,66.509340674
1990-08-31,66.569015439
1990-07-31,66.33688458600001
1990-06-30,65.851431443
1990-05-31,65.433776555
1990-04-30,65.136874903
1990-03-31,64.822882783
1990-02-28,64.416203639
1990-01-31,64.150579377
1989-12-31,64.037620394
1989-11-30,63.802359052
1989-10-31,63.515431226000004
1989-09-30,63.333091481000004
1989-08-31,63.165133323999996
1989-07-31,62.877404153
1989-06-30,62.501631374
1989-05-31,62.107994976
1989-04-30,61.592593633
1989-03-31,61.051536188
1989-02-28,60.660451222
1989-01-31,60.417086996
1988-12-31,60.291428881
1988-11-30,60.199974598000004
1988-10-31,59.99368535399999
1988-09-30,59.671541409
1988-08-31,59.37171327300001
1988-07-31,59.061946448
1988-06-30,58.633068529
1988-05-31,58.188026261000005
1988-04-30,57.84724309
1988-03-31,57.439784483000004
1988-02-29,56.953984195
1988-01-31,56.495094654
1987-12-31,56.00317791
1987-11-30,55.47412731
1987-10-31,55.145049532
1987-09-30,55.15973386100001
1987-08-31,55.188517813999994
1987-07-31,54.971214641
1987-06-30,54.656703441000005
1987-05-31,54.387068748999994
1987-04-30,54.200461525
1987-03-31,54.059404297
1987-02-28,53.937171129
1987-01-31,53.804035606999996
1986-12-31,53.587632357
1986-11-30,53.459986851000004
1986-10-31,53.42698238
1986-09-30,53.33157788800001
1986-08-31,53.252577196000004
1986-07-31,53.145985505
1986-06-30,52.81715819
1986-05-31,52.140840771
1986-04-30,51.33929878
1985-12-31,50.881677028
1985-06-30,51.18291707
1985-05-31,51.357753465
1985-04-30,51.311117437
1985-03-31,51.205831298999996
1985-02-28,51.197180965
1985-01-31,51.219245008
1984-12-31,51.146449684
1984-11-30,50.920593837
1982-05-31,51.242886868999996
1982-04-30,51.492159446
1982-03-31,51.740939561000005
1982-02-28,52.09247857
1982-01-31,52.489083873
1981-12-31,52.79633315
1981-11-30,52.933012046
1981-10-31,52.946693347
1981-09-30,52.945708458999995
1981-08-31,52.950032743
1981-07-31,52.971097656000005
1981-06-30,53.043334748999996
1981-05-31,53.091591571
1981-04-30,53.034431405
1981-03-31,52.907195446
1981-02-28,52.770666486
1981-01-31,52.661682475
1980-12-31,52.586381505
1980-11-30,52.541805941999996
1980-10-31,52.570357892
1980-09-30,52.605611528999994
1980-08-31,52.406198057
1980-07-31,51.850143884
1980-06-30,51.151725342
2017-12-31,204.837363
2017-11-30,204.66262614
2017-10-31,204.58008309
2017-09-30,203.490526
2017-08-31,203.50633641
2017-07-31,202.98953767
2017-06-30,202.00681223
2017-05-31,200.11591135
2017-04-30,197.11875107
2017-03-31,193.71446775
2017-02-28,190.77599287
2017-01-31,188.9069036
2016-12-31,188.27004159
2016-11-30,188.19411928
2016-10-31,188.32217307
2016-09-30,188.59864847
2016-08-31,188.68415226
2016-07-31,188.43600079
2016-06-30,187.45345722
2016-05-31,185.24391009
2016-04-30,181.73830304
2016-03-31,177.94041891
2016-02-29,175.33004359
2016-01-31,174.3328496
2015-12-31,174.20210693
2015-11-30,174.17027814
2015-10-31,174.12397891
2015-09-30,174.1630036
2015-08-31,174.12331291
2015-07-31,173.54228228
2015-06-30,172.06543161
2015-05-31,169.70931777
2015-04-30,166.90028545
2015-03-31,164.42209633
2015-02-28,162.83980067
2015-01-31,162.45845301
2014-12-31,162.96832359
2014-11-30,163.51859511
2014-10-31,163.62738253
2014-09-30,163.94632091
2014-08-31,164.80619561
2014-07-31,165.19210573
2014-06-30,164.44241361
2014-05-31,163.14903719
2014-04-30,161.95932793
2014-03-31,160.60353467
2014-02-28,159.04604540000003
2014-01-31,158.13526636
2013-12-31,158.44012877
2013-11-30,159.68583633
2013-10-31,161.24569917
2013-09-30,162.38301036
2013-08-31,162.99624304
2013-07-31,162.81000168
2013-06-30,161.43254404
2013-05-31,159.4827668
2013-04-30,156.95191121
2013-03-31,153.83380342
2013-02-28,151.26234564
2013-01-31,150.10124856
2012-12-31,150.0829732
2012-11-30,150.61589559
2012-10-31,151.23756699999996
2012-09-30,151.51023537
2012-08-31,151.38189876
2012-07-31,151.05423992
2012-06-30,150.30906978
2012-05-31,148.8816877
2012-04-30,146.80075459
2012-03-31,144.68297074
2012-02-29,143.64237553
2012-01-31,144.02896959
2011-12-31,145.39635835
2011-11-30,146.90618461
2011-10-31,148.11052322
2011-09-30,149.37237413
2011-08-31,150.51187181
2011-07-31,150.58662437
2011-06-30,149.56256169
2011-05-31,148.41102447
2011-04-30,147.47597325
2011-03-31,146.55434689
2011-02-28,146.01224191
2011-01-31,146.54452096
2010-12-31,148.05488262
2010-11-30,149.81956504
2010-10-31,151.36478180000003
2010-09-30,152.68621777
2010-08-31,153.98776737
2010-07-31,155.41352703
2010-06-30,156.75959790000005
2010-05-31,157.27091088
2010-04-30,156.31252749
